Date,Item,Quantity,Amount,Status
2026-05-18 10:51:07.220110,baleno motor,1.0,Rs 1100.00,#16070
2026-05-18 10:51:07.220110,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16070
2026-05-18 10:42:48.831405,H POWER SUPPLY DIMMMER,1.0,Rs 1250.00,#16069
2026-05-18 10:33:10.962926,KEMEI HAIR REMOVER KM6638,1.0,Rs 2100.00,#16068
2026-05-18 10:31:28.915637,baleno motor,1.0,Rs 1100.00,#16067
2026-05-18 10:28:55.050469,arman cooler supply,1.0,Rs 1800.00,#16066
2026-05-18 10:28:55.050469,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16066
2026-05-18 10:28:55.050469,COMMAX LED BULB E27 12W,1.0,Rs 130.00,#16066
2026-05-18 10:28:55.050469,SHANGHAI PEDENT HOLDER,1.0,Rs 50.00,#16066
2026-05-18 10:16:55.695394,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16065
2026-05-18 10:16:55.695394,OTO PAR  5 WALA,1.0,Rs 200.00,#16065
2026-05-18 10:16:55.695394,BALINO MOTOR shibo,1.0,Rs 1100.00,#16065
2026-05-18 10:16:55.695394,DC MOVING MOTOR,2.0,Rs 400.00,#16065
2026-05-18 10:16:55.695394,JAPANI MOTOR,1.0,Rs 1900.00,#16065
2026-05-18 10:14:25.704596,BALINO MOTOR shibo,1.0,Rs 1100.00,#16064
2026-05-18 10:11:35.705304,BALINO MOTOR shibo,1.0,Rs 1100.00,#16063
2026-05-18 10:08:36.843863,AFTER SHAVE BARRI,1.0,Rs 250.00,#16062
2026-05-18 10:08:36.843863,GRACE COTTON ROLL,1.0,Rs 60.00,#16062
2026-05-18 10:08:36.843863,TIBET COLD CREAM 40ML,1.0,Rs 170.00,#16062
2026-05-18 09:59:58.906170,H POWER 6G SUPPLY,1.0,Rs 1150.00,#16061
2026-05-18 09:55:24.540537,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16060
2026-05-18 09:51:24.056010,ROSE PETAL POPUP TISSUE,2.0,Rs 480.00,#16059
2026-05-18 09:51:24.056010,HOUSE CARE AIR FRESHENER AMENITY,1.0,Rs 250.00,#16059
2026-05-17 21:56:22.023267,DUMY PRODUCT 2,1.0,Rs 12430.00,#16058
2026-05-17 21:33:13.448160,H POWER 25W,1.0,Rs 550.00,#16057
2026-05-17 21:30:18.091338,DC MOVING MOTOR,1.0,Rs 200.00,#16056
2026-05-17 21:30:13.080156,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16055
2026-05-17 21:24:34.898221,GOOD BABY L,1.0,Rs 1650.00,#16054
2026-05-17 21:24:34.898221,dumyyyyyyyyyyyyyy,1.0,Rs 150.00,#16054
2026-05-17 21:18:14.681003,MILAT INSECT KILLER 813 BULB,2.0,Rs 800.00,#16053
2026-05-17 21:18:14.681003,NOWAKE JUG 1.5L LTR,1.0,Rs 650.00,#16053
2026-05-17 21:14:44.015340,BLACK COBRA SPRAY,1.0,Rs 380.00,#16052
2026-05-17 21:13:25.688605,BALINO MOTOR FAN,1.0,Rs 2200.00,#16051
2026-05-17 21:13:25.688605,CHUNTI L,1.0,Rs 50.00,#16051
2026-05-17 21:12:41.432863,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#16050
2026-05-17 21:12:41.432863,HMA GRACE PIANO HOLDER B-22 10A,1.0,Rs 50.00,#16050
2026-05-17 21:12:38.343464,MECLAY LONDON SHAMPOO 360ML,1.0,Rs 660.00,#16049
2026-05-17 21:12:38.343464,SKIN CARE HAND WASH,1.0,Rs 170.00,#16049
2026-05-17 21:10:48.663840,H POWER AC 40W,2.0,Rs 1400.00,#16048
2026-05-17 21:08:55.686047,H POWER SUPPLY DIMMMER,1.0,Rs 1250.00,#16047
2026-05-17 21:06:04.661763,H POWER 25W,1.0,Rs 550.00,#16046
2026-05-17 20:56:33.703459,KOGEY MACHINE,1.0,Rs 1650.00,#16045
2026-05-17 20:53:54.149858,BHM MOTOR COPPER,1.0,Rs 6200.00,#16044
2026-05-17 20:53:09.476560,arman cooler supply,1.0,Rs 1900.00,#16043
2026-05-17 20:52:31.624978,GAS MACHINE 6000G,1.0,Rs 1100.00,#16042
2026-05-17 20:50:40.407002,DC MOVING MOTOR,1.0,Rs 200.00,#16041
2026-05-17 20:50:40.407002,OTO DC PAR 3 WALA,1.0,Rs 200.00,#16041
2026-05-17 20:49:56.746708,GT DC BULB 15W,1.0,Rs 190.00,#16040
2026-05-17 20:49:56.746708,AN.TECH PLANO HOLDER E27,1.0,Rs 50.00,#16040
2026-05-17 20:49:56.746708,HOMAXE CONTROLLER 20A,1.0,Rs 1200.00,#16040
2026-05-17 20:49:56.746708,dc wire,1.0,Rs 30.00,#16040
2026-05-17 20:47:38.052298,arman cooler supply,1.0,Rs 1900.00,#16039
2026-05-17 20:46:17.076766,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16038
2026-05-17 20:45:58.132573,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16037
2026-05-17 20:44:16.580141,camado light small size,1.0,Rs 350.00,#16036
2026-05-17 20:42:12.201125,CB L JUMBO 80,1.0,Rs 2550.00,#16035
2026-05-17 20:39:53.251875,H POWER 25W,1.0,Rs 550.00,#16034
2026-05-17 20:36:24.143502,balino japani motor,1.0,Rs 2000.00,#16033
2026-05-17 20:30:10.956001,AIWA MICRO AW636,1.0,Rs 1100.00,#16031
2026-05-17 20:30:04.885489,SA FAN AC DC,1.0,Rs 7500.00,#16030
2026-05-17 20:27:11.502877,NEXTON BABY SHAMPOO 125ML,1.0,Rs 330.00,#16029
2026-05-17 20:26:24.018501,PANASONIC JUICER MJ176P 3 IN 1,1.0,Rs 5500.00,#16028
2026-05-17 20:26:24.018501,KENWOOD CHOPPER KW3070,1.0,Rs 5800.00,#16028
2026-05-17 20:26:24.018501,SILVER CREST JUICER 2 IN 1 SC1589,1.0,Rs 4450.00,#16028
2026-05-17 20:26:24.018501,PANASONIC 2IN1 MJ1015,1.0,Rs 2800.00,#16028
2026-05-17 20:24:38.882182,SA FAN AC DC,1.0,Rs 8000.00,#16027
2026-05-17 20:14:56.225403,COOLER GRILL 24,1.0,Rs 1100.00,#16026
2026-05-17 20:09:31.299012,YARA PINK AIR FRESHNER,1.0,Rs 580.00,#16025
2026-05-17 20:09:31.299012,SAPIL BODY SPRAY  PINK,1.0,Rs 690.00,#16025
2026-05-17 20:09:31.299012,SPACE WALK BS,1.0,Rs 450.00,#16025
2026-05-17 20:09:31.299012,COLGATE TOOTH PASTE 125G ULTRA FREEZE,1.0,Rs 320.00,#16025
2026-05-17 20:09:31.299012,SULTAN PERFUME,1.0,Rs 700.00,#16025
2026-05-17 20:09:31.299012,PAARIS TISSUE RED,1.0,Rs 250.00,#16025
2026-05-17 20:09:31.299012,BEN10 TISSUE,1.0,Rs 150.00,#16025
2026-05-17 20:08:37.941473,T SET COOLER,1.0,Rs 50.00,#16024
2026-05-17 20:08:37.941473,COOLER PIPE,1.0,Rs 50.00,#16024
2026-05-17 20:08:37.941473,dumyyyyyyyyyyyyyy,1.0,Rs 150.00,#16024
2026-05-17 20:05:53.120514,SUFI SUPPLY 70495,1.0,Rs 1000.00,#16023
2026-05-17 20:05:24.160485,T SET COOLER,1.0,Rs 80.00,#16022
2026-05-17 20:03:50.448222,RAHAT PAMPER XL 10,1.0,Rs 900.00,#16021
2026-05-17 20:02:54.100861,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16020
2026-05-17 20:01:01.344464,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16018
2026-05-17 19:51:51.952801,DC MOVING MOTOR,1.0,Rs 200.00,#16017
2026-05-17 19:49:50.230461,SABLON HAIR SPRAY S,1.0,Rs 350.00,#16016
2026-05-17 19:49:06.703136,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#16015
2026-05-17 19:46:11.573709,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16014
2026-05-17 19:45:45.662685,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16013
2026-05-17 19:45:09.758703,LED STAND 40 85,1.0,Rs 1650.00,#16012
2026-05-17 19:37:50.592113,775 FULL DC FAN,1.0,Rs 700.00,#16011
2026-05-17 19:37:50.592113,3.5 ADP,1.0,Rs 450.00,#16011
2026-05-17 19:37:30.902124,BELINI COLOR LIGHT BROWN,7.0,Rs 490.00,#16010
2026-05-17 19:33:28.406787,SCALE ORG CF516BLE,1.0,Rs 3300.00,#16009
2026-05-17 19:33:23.456068,MR ORIEL TOOTH BRUSH,1.0,Rs 100.00,#16008
2026-05-17 19:33:23.456068,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16008
2026-05-17 19:33:23.456068,SAEED GHANI OIL FREE SUN BLOCK 60SPF 60ML,1.0,Rs 500.00,#16008
2026-05-17 19:33:23.456068,KOYO CELL AA,2.0,Rs 30.00,#16008
2026-05-17 19:33:23.456068,TAIL COMB,1.0,Rs 60.00,#16008
2026-05-17 19:30:13.229369,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16007
2026-05-17 19:26:16.205882,SOLAR BOX LOCAL 3048,1.0,Rs 270.00,#16006
2026-05-17 19:23:10.919378,COOLER GRILL 20,1.0,Rs 950.00,#16005
2026-05-17 19:20:35.195107,NATURAL CARE TISSUE ROLL,1.0,Rs 500.00,#16004
2026-05-17 19:20:35.195107,BEN10 TISSUE,2.0,Rs 300.00,#16004
2026-05-17 19:19:20.129898,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16003
2026-05-17 19:19:20.129898,A2Z BATTERY CHARGER 20AMP,1.0,Rs 2100.00,#16003
2026-05-17 19:19:20.129898,dc wire,2.0,Rs 80.00,#16003
2026-05-17 19:17:35.676084,DC MOVING MOTOR,1.0,Rs 200.00,#16002
2026-05-17 19:16:28.082564,arman cooler supply,1.0,Rs 1900.00,#16001
2026-05-17 19:12:24.186243,WOHU LOCK 50MM,1.0,Rs 450.00,#16000
2026-05-17 19:12:24.186243,DONCAN LOCK 63MM,2.0,Rs 900.00,#16000
2026-05-17 19:05:52.046837,JAPANI MOTOR,1.0,Rs 2000.00,#15999
2026-05-17 19:05:52.046837,BALINO RING,1.0,Rs 50.00,#15999
2026-05-17 19:05:31.132202,H POWER 6G SUPPLY,1.0,Rs 1150.00,#15998
2026-05-17 19:05:22.997793,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#15997
2026-05-17 19:05:22.997793,BALENO STAND,1.0,Rs 200.00,#15997
2026-05-17 19:05:22.997793,baleno motor,1.0,Rs 1100.00,#15997
2026-05-17 19:05:22.997793,DC SILICON PAR,1.0,Rs 200.00,#15997
2026-05-17 19:05:22.997793,SUPPLY PIPE,2.0,Rs 100.00,#15997
2026-05-17 19:05:22.997793,STEEL FAN 7757,1.0,Rs 900.00,#15997
2026-05-17 19:04:57.601731,CHRAM&GLOW FACIAL SET,1.0,Rs 1600.00,#15996
2026-05-17 19:04:57.601731,T10 BLADE,2.0,Rs 560.00,#15996
2026-05-17 19:04:57.601731,wax beans shashy,1.0,Rs 280.00,#15996
2026-05-17 19:04:57.601731,PRO WAX 100 LOCAL N D,1.0,Rs 1400.00,#15996
2026-05-17 19:01:12.682760,OTO DC PAR 3 WALA,1.0,Rs 200.00,#15995
2026-05-17 19:00:53.370652,COMPUTER SUPPLY,1.0,Rs 2000.00,#15994
2026-05-17 19:00:42.506722,H POWER 25W,1.0,Rs 550.00,#15993
2026-05-17 18:57:26.205294,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15992
2026-05-17 18:57:26.205294,DC MOVING MOTOR,1.0,Rs 200.00,#15992
2026-05-17 18:56:07.282776,PAARIS PERFUME TISSUE BLUE,2.0,Rs 500.00,#15991
2026-05-17 18:55:49.360900,AKKO INSECT KILLER HK06 6W,1.0,Rs 2000.00,#15990
2026-05-17 18:55:49.360900,SOLAR BOX TA8525,1.0,Rs 750.00,#15990
2026-05-17 18:50:47.226285,H POWER 25W,1.0,Rs 600.00,#15989
2026-05-17 18:49:25.530208,BALINO MOTOR shibo,1.0,Rs 1100.00,#15988
2026-05-17 18:47:16.905583,BALINO MOTOR shibo,1.0,Rs 1100.00,#15987
2026-05-17 18:44:02.335292,H POWER AC 40W,1.0,Rs 700.00,#15986
2026-05-17 18:44:02.335292,GOREY  TEETH BRUSH,1.0,Rs 100.00,#15986
2026-05-17 18:32:54.344438,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#15985
2026-05-17 18:30:29.096106,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15984
2026-05-17 18:30:20.893124,baleno motor,1.0,Rs 1100.00,#15983
2026-05-17 18:30:20.893124,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15983
2026-05-17 18:30:20.893124,BALINO RING,1.0,Rs 50.00,#15983
2026-05-17 18:21:56.167431,OTO PAR  5 WALA,1.0,Rs 200.00,#15982
2026-05-17 18:19:58.503248,DC MOVING MOTOR,1.0,Rs 200.00,#15981
2026-05-17 18:19:51.772636,GOOD BABY M,1.0,Rs 1650.00,#15980
2026-05-17 18:19:51.772636,GOOD BABY L,1.0,Rs 1650.00,#15980
2026-05-17 18:19:25.991057,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15979
2026-05-17 18:17:02.365074,panasonic T613CID,1.0,Rs 3000.00,#15978
2026-05-17 18:13:54.455114,LOCAL KETTLE 2LTR,1.0,Rs 1050.00,#15977
2026-05-17 18:09:40.728323,JAPANI MOTOR,1.0,Rs 2000.00,#15976
2026-05-17 18:09:40.728323,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15976
2026-05-17 18:08:38.716853,HUYAU REMOTE RM-191A-1,1.0,Rs 350.00,#15975
2026-05-17 18:08:13.853434,CB L ECONOMY 40,1.0,Rs 1350.00,#15974
2026-05-17 18:08:03.100394,HT DC LIGHT HT6,1.0,Rs 250.00,#15973
2026-05-17 18:06:54.214140,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15972
2026-05-17 18:04:34.550576,DEURON FOOD FACTORY DN913,1.0,Rs 16500.00,#15971
2026-05-17 18:04:02.581719,JAPANI MOTOR,1.0,Rs 2000.00,#15970
2026-05-17 18:01:40.263920,HOPES BULB H2015,1.0,Rs 900.00,#15969
2026-05-17 18:00:30.109276,kemei 3in1 head,2.0,Rs 800.00,#15968
2026-05-17 17:59:10.621117,WOHU LOCK 50MM,1.0,Rs 400.00,#15967
2026-05-17 17:56:56.469458,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#15966
2026-05-17 17:53:45.293841,TOUCH COLOUR CREAM,1.0,Rs 650.00,#15965
2026-05-17 17:53:35.221864,DALING HAIR CLIPPER DL1636,1.0,Rs 2000.00,#15964
2026-05-17 17:53:30.317535,RAF GRINDER R7113,1.0,Rs 1700.00,#15963
2026-05-17 17:52:14.801709,WOHU LOCK 40MM,1.0,Rs 350.00,#15962
2026-05-17 17:52:14.801709,KKTE SURF 1KG,1.0,Rs 280.00,#15962
2026-05-17 17:52:14.801709,KINGTOX INSECT SPRAY,1.0,Rs 400.00,#15962
2026-05-17 17:48:26.678665,DC SILICON PAR,3.0,Rs 510.00,#15961
2026-05-17 17:48:26.678665,H POWER SHAFI PLUS 15W,1.0,Rs 350.00,#15961
2026-05-17 17:43:54.367106,OTO DC PAR 3 WALA,3.0,Rs 480.00,#15960
2026-05-17 17:43:54.367106,T SET COOLER,2.0,Rs 100.00,#15960
2026-05-17 17:43:54.367106,CARBON COOLER,6.0,Rs 210.00,#15960
2026-05-17 17:43:54.367106,BALINO MOTOR shibo,1.0,Rs 1050.00,#15960
2026-05-17 17:43:54.367106,DC SILICON PAR,1.0,Rs 160.00,#15960
2026-05-17 17:43:54.367106,H POWER SHAFI PLUS 15W,2.0,Rs 700.00,#15960
2026-05-17 17:39:19.262353,CB L ECONOMY 40,1.0,Rs 1350.00,#15959
2026-05-17 17:37:09.838656,DINGLING SHAVING MACHINE RF1992,1.0,Rs 5000.00,#15958
2026-05-17 17:36:56.106529,BALINO MOTOR shibo,1.0,Rs 1100.00,#15957
2026-05-17 17:36:56.106529,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15957
2026-05-17 17:36:56.106529,DC SILICON PAR,1.0,Rs 200.00,#15957
2026-05-17 17:30:44.434593,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#15956
2026-05-17 17:26:08.292455,COOLER GRILL 20,1.0,Rs 900.00,#15955
2026-05-17 17:24:30.271633,COOL&SOFT L,1.0,Rs 1850.00,#15954
2026-05-17 17:08:46.465189,RAHAT SOAP PINK 125G,6.0,Rs 600.00,#15953
2026-05-17 17:04:43.748923,AZAD GOLD CHARGER 30AMP,1.0,Rs 3300.00,#15952
2026-05-17 17:04:43.748923,SJ MALE FEMALE,2.0,Rs 240.00,#15952
2026-05-17 16:49:57.840118,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15951
2026-05-17 16:49:36.479847,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#15950
2026-05-17 16:48:25.200164,H POWER 25W DC,1.0,Rs 550.00,#15949
2026-05-17 16:46:15.442166,H POWER 25W DC,1.0,Rs 550.00,#15948
2026-05-17 16:46:15.442166,JAPANI MOTOR,1.0,Rs 2000.00,#15948
2026-05-17 16:34:42.831028,SPRING HOLDER,2.0,Rs 600.00,#15946
2026-05-17 16:33:16.206644,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1650.00,#15945
2026-05-17 16:32:11.966339,MD 101 CAR INVERTER SA-1000A 1000W,1.0,Rs 3200.00,#15944
2026-05-17 16:29:34.814821,H POWER SUPPLY DIMMMER,1.0,Rs 1250.00,#15943
2026-05-17 16:27:34.302295,H POWER SUPPLY DIMMMER,2.0,Rs 2600.00,#15942
2026-05-17 16:20:49.797248,JAPANI MOTOR,1.0,Rs 2000.00,#15941
2026-05-17 16:20:49.797248,"LED LCD STAND 17""26",1.0,Rs 200.00,#15941
2026-05-17 16:20:49.797248,T SET COOLER,1.0,Rs 80.00,#15941
2026-05-17 16:20:34.585638,Olivia Hair Colour 09,1.0,Rs 250.00,#15940
2026-05-17 16:20:34.585638,OLIVIA COLOR 03,1.0,Rs 250.00,#15940
2026-05-17 16:20:12.535100,COOLER GRILL 20,1.0,Rs 900.00,#15939
2026-05-17 16:11:02.748679,HMA  MALE FEMALE MATTI 10A,1.0,Rs 180.00,#15938
2026-05-17 15:47:21.801102,Olivia Hair Colour 01,1.0,Rs 250.00,#15937
2026-05-17 15:47:21.801102,Olivia Hair Colour 02,1.0,Rs 250.00,#15937
2026-05-17 15:31:43.160186,NATURAL CAR TISSUE,1.0,Rs 350.00,#15936
2026-05-17 15:22:24.789307,BALINO MOTOR shibo,1.0,Rs 1100.00,#15935
2026-05-17 15:22:24.789307,OTO DC PAR 3 WALA,1.0,Rs 200.00,#15935
2026-05-17 15:22:24.789307,DC WIRE 10MM,10.0,Rs 600.00,#15935
2026-05-17 15:22:24.789307,dumyyyyyyyyyyyyyy,3.0,Rs 30.00,#15935
2026-05-17 15:19:53.816281,arman cooler supply,1.0,Rs 1900.00,#15934
2026-05-17 15:09:53.433617,ME&MY XL DIAPERS,1.0,Rs 1950.00,#15933
2026-05-17 15:09:09.993641,BALINO MOTOR shibo,2.0,Rs 2200.00,#15932
2026-05-17 15:08:40.346766,SA FAN AC DC,1.0,Rs 8000.00,#15931
2026-05-17 15:04:23.641735,GOOD BABY L,1.0,Rs 1650.00,#15930
2026-05-17 15:02:09.098284,SLICK BLADE,1.0,Rs 280.00,#15929
2026-05-17 15:01:40.745049,HT DC LIGHT S4,1.0,Rs 160.00,#15928
2026-05-17 15:01:40.745049,WIRE 10,10.0,Rs 100.00,#15928
2026-05-17 14:56:07.437696,CB XXL ECONOMY 30,2.0,Rs 2570.00,#15927
2026-05-17 14:54:33.864855,baleno motor,1.0,Rs 1100.00,#15926
2026-05-17 14:53:08.571037,GAS MACHINE 6000G,3.0,Rs 3150.00,#15925
2026-05-17 14:39:46.875148,OTO PAR  5 WALA,1.0,Rs 200.00,#15924
2026-05-17 14:39:46.875148,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15924
2026-05-17 14:39:46.875148,BALINO RING,1.0,Rs 50.00,#15924
2026-05-17 14:39:46.875148,TAPE,1.0,Rs 50.00,#15924
2026-05-17 14:38:13.316646,HATTECHI FOOD CHOOPER HT800,1.0,Rs 5300.00,#15923
2026-05-17 14:35:46.772541,DC MOVING MOTOR,1.0,Rs 200.00,#15922
2026-05-17 14:35:38.196325,SUFI SUPPLY 70495,1.0,Rs 1000.00,#15921
2026-05-17 14:14:16.173347,OLIVIA COLOR 03,1.0,Rs 250.00,#15920
2026-05-17 14:08:39.409183,SA FAN 30W,1.0,Rs 9500.00,#15919
2026-05-17 14:08:39.409183,HU ROD 2FT,1.0,Rs 300.00,#15919
2026-05-17 14:02:22.497034,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15918
2026-05-17 13:58:41.745101,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15917
2026-05-17 13:58:24.849933,SMART BATTERY  CONTROLLER 40AMP,1.0,Rs 2100.00,#15916
2026-05-17 13:56:10.864537,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15915
2026-05-17 13:55:17.187330,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#15914
2026-05-17 13:55:17.187330,DC SILICON PAR,1.0,Rs 200.00,#15914
2026-05-17 13:47:58.018471,COOLER GRILL 18,1.0,Rs 850.00,#15913
2026-05-17 13:45:57.247995,DUMY PRODUCT 2,1.0,Rs 700.00,#15912
2026-05-17 13:42:39.490934,AC DC CIRCUT hp,1.0,Rs 1200.00,#15911
2026-05-17 13:39:13.567466,CB XL JUMBO 72,1.0,Rs 2550.00,#15910
2026-05-17 13:36:59.406066,YC COW FACE WASH,1.0,Rs 400.00,#15909
2026-05-17 13:36:59.406066,NECK ROLL PATTI BARBAR,2.0,Rs 400.00,#15909
2026-05-17 13:36:59.406066,DEVON SHAVING FOAM 400ML,1.0,Rs 320.00,#15909
2026-05-17 13:36:59.406066,VERSENO  SHAVING FOAM,1.0,Rs 300.00,#15909
2026-05-17 13:36:59.406066,JOLLY SHAVING CREAM,1.0,Rs 180.00,#15909
2026-05-17 13:36:59.406066,KLIENEX PARTY PACK,2.0,Rs 340.00,#15909
2026-05-17 13:36:59.406066,SHAVING GEL LARGE,2.0,Rs 360.00,#15909
2026-05-17 13:36:59.406066,GRACE COTTON ROLL,1.0,Rs 60.00,#15909
2026-05-17 13:32:45.636735,KEMEI 3IN1 6330,1.0,Rs 1600.00,#15908
2026-05-17 13:32:45.636735,SABAYA ATTAR,1.0,Rs 350.00,#15908
2026-05-17 13:32:45.636735,KM 3 PIN SHOE,1.0,Rs 100.00,#15908
2026-05-17 13:29:19.827256,HONG XIN IRON YSH2250,1.0,Rs 6000.00,#15907
2026-05-17 13:29:19.827256,SPARK CHULA STEEL,1.0,Rs 7400.00,#15907
2026-05-17 13:18:58.497102,RAF HAIE TRIMMER R2412,1.0,Rs 2250.00,#15906
2026-05-17 13:16:47.729375,DUMY PRODUCT 2,1.0,Rs 12430.00,#15905
2026-05-17 13:14:44.476200,DUMY PRODUCT 2,1.0,Rs 12430.00,#15903
2026-05-17 13:14:01.933344,JAPANI MOTOR,1.0,Rs 2000.00,#15902
2026-05-17 13:08:29.522033,TUMBLER S,1.0,Rs 1900.00,#15901
2026-05-17 13:06:03.216675,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15900
2026-05-17 13:06:03.216675,BALINO MOTOR shibo,1.0,Rs 1100.00,#15900
2026-05-17 13:06:03.216675,DC SILICON PAR,1.0,Rs 200.00,#15900
2026-05-17 12:59:17.757952,COMMAX LED BULB E27 12W,12.0,Rs 1356.00,#15899
2026-05-17 12:59:17.757952,PARAMOUNT LED BULB 18W 20W,6.0,Rs 1500.00,#15899
2026-05-17 12:49:49.915726,POINT SCALE 35KG,1.0,Rs 5000.00,#15898
2026-05-17 12:45:45.384576,ITEL HAIR TIRMMER,1.0,Rs 3800.00,#15897
2026-05-17 12:45:45.384576,DINGLING HAIR CLIPPER RF-609 PRO,1.0,Rs 3200.00,#15897
2026-05-17 12:44:11.059049,GEMEY MACHINE,1.0,Rs 2100.00,#15896
2026-05-17 12:36:30.793851,CA 25W PUMP,1.0,Rs 500.00,#15895
2026-05-17 12:36:07.979975,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15894
2026-05-17 12:36:07.979975,BALINO MOTOR shibo,1.0,Rs 1100.00,#15894
2026-05-17 12:35:51.526425,HAIR OIL BOTTLE M,1.0,Rs 290.00,#15893
2026-05-17 12:35:51.526425,IJAZ&SONS CHARGING FAN,1.0,Rs 8000.00,#15893
2026-05-17 12:35:47.404273,COMFERY L,1.0,Rs 900.00,#15892
2026-05-17 12:22:15.781947,ME&MY L DIAPERS,1.0,Rs 1950.00,#15891
2026-05-17 12:15:13.546190,GEGE MOON FOOT FILER,1.0,Rs 450.00,#15890
2026-05-17 12:15:13.546190,COTTON BUD,1.0,Rs 150.00,#15890
2026-05-17 12:14:33.448479,AC DC CIRCUT hp,1.0,Rs 1200.00,#15889
2026-05-17 12:08:58.582111,HANDHELD FAN 8819B,3.0,Rs 2250.00,#15888
2026-05-17 12:06:56.488345,DALING HAIR CLIPPER DL1636,1.0,Rs 2000.00,#15887
2026-05-17 12:06:56.488345,MINI FAN  6832,1.0,Rs 800.00,#15887
2026-05-17 12:02:49.910312,OPAL EXTESION 173,1.0,Rs 900.00,#15886
2026-05-17 11:53:59.323064,DALING TRIMMER DL-0061,1.0,Rs 2900.00,#15885
2026-05-17 11:53:19.591372,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15884
2026-05-17 11:53:19.591372,DUMY PRODUCT 2,1.0,Rs 1300.00,#15884
2026-05-17 11:52:33.366689,H POWER SUPPLY DIMMMER,1.0,Rs 1250.00,#15883
2026-05-17 11:50:45.183184,CB L JUMBO 80,1.0,Rs 2550.00,#15882
2026-05-17 11:48:42.189056,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#15881
2026-05-17 11:48:42.189056,HMA 2PIN SHOE HOLDER,1.0,Rs 50.00,#15881
2026-05-17 11:45:48.758711,CA 25W PUMP,1.0,Rs 500.00,#15880
2026-05-17 11:45:29.284463,CA 25W PUMP,1.0,Rs 500.00,#15879
2026-05-17 11:45:12.808068,MOLFIX XL PAINTS,1.0,Rs 2450.00,#15878
2026-05-17 11:42:42.445226,dc cooler button,2.0,Rs 100.00,#15877
2026-05-17 11:42:42.445226,arman cooler supply,1.0,Rs 1800.00,#15877
2026-05-17 11:42:42.445226,CARBON L,1.0,Rs 80.00,#15877
2026-05-17 11:42:42.445226,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#15877
2026-05-17 11:42:42.445226,40/76 WIRE COOLER,4.0,Rs 160.00,#15877
2026-05-17 11:34:15.686110,DC MOVING MOTOR,1.0,Rs 200.00,#15876
2026-05-17 11:27:46.469272,F9 ROD ORIGINAL,1.0,Rs 950.00,#15875
2026-05-17 11:27:46.469272,WIRELESS SPEAKER GTS1942,1.0,Rs 1100.00,#15875
2026-05-17 11:27:08.813753,COOL&SOFT XL,1.0,Rs 1850.00,#15874
2026-05-17 11:27:08.813753,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#15874
2026-05-17 11:27:08.813753,INSECT AGAR BATI,1.0,Rs 100.00,#15874
2026-05-17 11:27:08.813753,johnson tap 2 inch,1.0,Rs 160.00,#15874
2026-05-17 11:25:33.804839,SANYO AUTO DRY IRON SY 2780,1.0,Rs 3600.00,#15873
2026-05-17 11:25:33.804839,CHULA,1.0,Rs 3400.00,#15873
