Date,Item,Quantity,Amount,Status
2026-01-13 13:58:13.394615,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#921
2026-01-13 13:57:07.127852,DALING TRIMMER DL-0061,1.0,Rs 2900.00,#920
2026-01-13 13:50:17.374326,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#919
2026-01-13 13:48:51.838963,ANOLEC EMERGENCY BATTERY AL-6600,1.0,Rs 2750.00,#918
2026-01-13 13:43:32.994039,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#917
2026-01-13 13:42:58.210027,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#916
2026-01-13 13:35:23.154066,[REFUND] LED CHARGING BULB FAE-3920,-25.0,Rs -14500.00,REFUND #915
2026-01-13 13:32:25.480157,LED CHARGING BULB FAE-3920,25.0,Rs 14500.00,#914
2026-01-13 13:26:02.159549,KEMI EPILATOR KM-1207A,1.0,Rs 2200.00,#913
2026-01-13 13:25:49.758073,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#912
2026-01-13 13:24:10.913766,DC BLUE SHEET LIGHT,1.0,Rs 190.00,#911
2026-01-13 13:22:21.891424,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#910
2026-01-13 13:19:35.438803,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#909
2026-01-13 13:16:24.814154,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1550.00,#908
2026-01-13 13:15:13.012901,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#907
2026-01-13 13:13:49.818658,HOPES RECHARGABLE LIGHT H412,1.0,Rs 580.00,#906
2026-01-13 13:13:49.818658,DP RECHARGABLE LIGHT 707,1.0,Rs 570.00,#906
2026-01-13 13:13:49.818658,RUILANG EMERGENCY LIGHT RL 6006,2.0,Rs 730.00,#906
2026-01-13 13:13:49.818658,SOLAR OUTDOOR LIGHT 3000K,1.0,Rs 1350.00,#906
2026-01-13 13:13:49.818658,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 580.00,#906
2026-01-13 13:08:57.282746,HEAT SINK DC BULB NF11Z 7W,1.0,Rs 200.00,#905
2026-01-13 13:08:57.282746,ASIM PENDET HOLDER,1.0,Rs 50.00,#905
2026-01-13 13:04:17.646769,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#904
2026-01-13 13:02:52.467772,F8 ROD ORIGINAL,1.0,Rs 700.00,#903
2026-01-13 13:00:57.499361,HEAT SINK DC BULB NF11Z 7W,2.0,Rs 400.00,#902
2026-01-13 13:00:57.499361,GT DC BULB 15W,1.0,Rs 190.00,#902
2026-01-13 13:00:57.499361,HEATER ROD SIMPLE,1.0,Rs 100.00,#902
2026-01-13 12:59:01.025196,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#901
2026-01-13 12:55:52.393318,[REFUND] CARE BABY S MEGA 80,-1.0,Rs -1760.00,REFUND #900
2026-01-13 12:55:52.393318,[REFUND] CARE BABY M MEGA 72,-2.0,Rs -3520.00,REFUND #900
2026-01-13 12:55:52.393318,[REFUND] CARE BABY L MEGA 64,-1.0,Rs -1760.00,REFUND #900
2026-01-13 12:55:52.393318,[REFUND] CARE BABY XL MEGA 58,-1.0,Rs -1760.00,REFUND #900
2026-01-13 12:55:52.393318,[REFUND] CARE BABY WIPES,-5.0,Rs -0.00,REFUND #900
2026-01-13 12:53:00.420806,CARE BABY S MEGA 80,1.0,Rs 1760.00,#899
2026-01-13 12:53:00.420806,CARE BABY M MEGA 72,2.0,Rs 3520.00,#899
2026-01-13 12:53:00.420806,CARE BABY L MEGA 64,1.0,Rs 1760.00,#899
2026-01-13 12:53:00.420806,CARE BABY XL MEGA 58,1.0,Rs 1760.00,#899
2026-01-13 12:53:00.420806,CARE BABY WIPES,5.0,Rs 0.00,#899
2026-01-13 12:34:35.384702,[REFUND] HG DUE 400B RECHARGEABLE LIGHT,-1.0,Rs -1500.00,REFUND #898
2026-01-13 12:32:42.246076,HOPES RECHARGABLE LIGHT H412,3.0,Rs 1950.00,#897
2026-01-13 12:31:27.108028,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#896
2026-01-13 12:27:41.844850,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#895
2026-01-13 12:27:33.219905,SENSOR HOLDER,1.0,Rs 750.00,#894
2026-01-13 12:20:56.597884,JAPANI HEATER TRANSFORMER 75W,1.0,Rs 700.00,#893
2026-01-13 12:10:09.173917,AONELEC RECHARGEABLE LIGHT,1.0,Rs 3000.00,#892
2026-01-13 12:04:57.704741,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#891
2026-01-13 12:01:47.109798,SOGO BATTERY JPN-750 6V 4.5A,1.0,Rs 1300.00,#890
2026-01-13 12:00:54.682070,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#889
2026-01-13 11:57:45.905376,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#888
2026-01-13 11:56:25.669286,SGOD CHARGING LIGHT JPN-290A,2.0,Rs 1400.00,#887
2026-01-13 11:55:55.498467,HT DC LIGHT S17,1.0,Rs 140.00,#886
2026-01-13 11:55:55.498467,HEATER U ROD 900W,1.0,Rs 350.00,#886
2026-01-13 11:55:55.498467,DC BLUE SHEET LIGHT,1.0,Rs 190.00,#886
2026-01-13 11:55:55.498467,HG RECHARGABLE LIGHT 500B,1.0,Rs 2000.00,#886
2026-01-13 11:55:55.498467,BULB,1.0,Rs 700.00,#886
2026-01-13 11:53:31.589086,HT LIGHTS S11,1.0,Rs 320.00,#885
2026-01-13 11:53:24.314291,HT LIGHTS S11,1.0,Rs 320.00,#884
2026-01-13 11:53:24.314291,SOLAR SENSOR LIGHT CL228,1.0,Rs 900.00,#884
2026-01-13 11:53:24.314291,HOME LIFE 20 CYLINDER REGULATOR H-74,1.0,Rs 430.00,#884
2026-01-13 11:53:24.314291,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#884
2026-01-13 11:53:24.314291,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#884
2026-01-13 11:42:01.063699,GEEPASS CHARGER 1.5V TO 12V,1.0,Rs 250.00,#883
2026-01-13 11:38:39.241344,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#882
2026-01-13 11:23:09.688975,DP RECHARGABLE LIGHT 707,2.0,Rs 1200.00,#881
2026-01-13 11:08:34.399434,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#880
2026-01-13 11:08:25.931729,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#879
2026-01-13 11:06:28.202011,HT DC LIGHT HT5,2.0,Rs 260.00,#878
2026-01-13 11:05:07.389505,LAVA BATTERY CAHRGER 20A,1.0,Rs 2400.00,#877
2026-01-12 20:48:36.173486,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#876
2026-01-12 20:37:54.190664,SHENHUA HANDY STEAM IRON ST-50,1.0,Rs 4500.00,#875
2026-01-12 20:37:32.294578,PANASONIC FIRST COPY MALAYSIA NL-22AWT,1.0,Rs 4500.00,#874
2026-01-12 20:31:00.237390,PARAMOUNT LED BULB B22 12W,2.0,Rs 260.00,#873
2026-01-12 20:30:02.764627,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,4.0,Rs 3000.00,#872
2026-01-12 20:30:02.764627,LED FLOOD LIGHT OUTDOOR,1.0,Rs 1950.00,#872
2026-01-12 20:30:02.764627,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#872
2026-01-12 20:30:02.764627,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#872
2026-01-12 20:30:02.764627,AONELEC RECHARGEABLE LIGHT,1.0,Rs 3000.00,#872
2026-01-12 20:30:02.764627,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#872
2026-01-12 20:30:02.764627,MECHICO FEEDER 150ML,1.0,Rs 190.00,#872
2026-01-12 20:30:02.764627,MECHICO  FEEDER 150ML,1.0,Rs 180.00,#872
2026-01-12 20:30:02.764627,FISH FEEDER 8641,1.0,Rs 680.00,#872
2026-01-12 20:21:19.183136,HG RECHARGABLE LIGHT HG716,1.0,Rs 680.00,#871
2026-01-12 20:14:59.674809,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#870
2026-01-12 18:50:21.628188,F8 ROD ORIGINAL,2.0,Rs 1160.00,#869
2026-01-12 18:49:28.128695,REMOTE 1078 020 021 & ALL,1.0,Rs 300.00,#868
2026-01-12 18:49:17.247088,PURE LOVE FEEDER 150ML,1.0,Rs 300.00,#867
2026-01-12 18:44:18.061612,DP RECHARGABLE LIGHT 707,1.0,Rs 600.00,#866
2026-01-12 18:39:36.106596,BADSHA ELEMENT HEATER 2000W,1.0,Rs 100.00,#865
2026-01-12 18:29:40.297712,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#864
2026-01-12 18:29:40.297712,DP RECHARGABLE LIGHT 707,1.0,Rs 600.00,#864
2026-01-12 18:16:02.292094,F8 ROD ORIGINAL,1.0,Rs 700.00,#863
2026-01-12 18:13:45.245857,WHITE CROWN WH 1105,1.0,Rs 690.00,#862
2026-01-12 18:11:06.268677,HAYAT WATER ROD 1200W,1.0,Rs 320.00,#861
2026-01-12 18:10:03.956390,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#860
2026-01-12 18:10:03.956390,HG RECHARGABLE LIGHT HG716,1.0,Rs 680.00,#860
2026-01-12 18:10:03.956390,HT DC BULB HT23 MODEL,2.0,Rs 360.00,#860
2026-01-12 18:10:03.956390,HT DC LIGHT S17,2.0,Rs 280.00,#860
2026-01-12 18:10:03.956390,TCD HEAD LIGHT TD8501,1.0,Rs 850.00,#860
2026-01-12 18:10:03.956390,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#860
2026-01-12 18:10:03.956390,LED CHARGING BULB FAE-3920,3.0,Rs 2100.00,#860
2026-01-12 18:10:03.956390,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#860
2026-01-12 18:07:24.839186,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#859
2026-01-12 17:05:17.786270,PORTABLE FLASHLIGHT,1.0,Rs 1850.00,#826
2026-01-12 16:38:09.339945,KEMEI EPILATOR KM519A,1.0,Rs 2000.00,#825
2026-01-12 16:37:02.442455,F8 ROD ORIGINAL,1.0,Rs 700.00,#824
2026-01-12 16:22:01.591412,BLUE PATRI LIGHT FLOWER,1.0,Rs 130.00,#823
2026-01-12 16:22:01.591412,DC BLUE SHEET LIGHT,1.0,Rs 200.00,#823
2026-01-12 16:21:10.810759,GT WATER ROD 1500W,1.0,Rs 450.00,#822
2026-01-12 16:18:52.164418,SKB LED FLOOD LIGHT 50W WHITE,4.0,Rs 11400.00,#821
2026-01-12 16:10:30.888030,HMA SHOE PROCLEAN,1.0,Rs 50.00,#820
2026-01-12 15:52:21.611603,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#819
2026-01-12 15:41:54.970278,RUILANG CHARGING LIGHT RL707S,1.0,Rs 400.00,#818
2026-01-12 15:38:28.312589,MECHICO  FEEDER 150ML,1.0,Rs 190.00,#817
2026-01-12 15:36:57.527677,F8 ROD ORIGINAL,1.0,Rs 700.00,#816
2026-01-12 15:30:07.505443,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#815
2026-01-12 15:26:37.078890,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#814
2026-01-12 15:18:32.651730,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#813
2026-01-12 15:11:01.083021,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#812
2026-01-12 14:56:45.632152,HG RECHARGABLE LIGHT 500B,1.0,Rs 2000.00,#811
2026-01-12 14:21:29.141222,DALING EPILATOR DL6003,1.0,Rs 2100.00,#810
2026-01-12 14:09:28.142841,POWER CABLE,1.0,Rs 150.00,#809
2026-01-12 14:02:01.370590,DALING TRIMMER DL-1313,1.0,Rs 1600.00,#808
2026-01-12 13:54:38.473080,SD GOLD EMERGENCY BATTERY SD707,3.0,Rs 1065.00,#807
2026-01-12 13:54:38.473080,SD8670 FLASHLIGHT,4.0,Rs 660.00,#807
2026-01-12 13:46:32.241526,DC BLUE SHEET LIGHT,3.0,Rs 570.00,#806
2026-01-12 13:43:02.375915,FLASH LED DC BULB 12W,1.0,Rs 130.00,#805
2026-01-12 13:40:44.919023,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#804
2026-01-12 13:34:40.245697,SILVER CREST CHOPER BLADE,1.0,Rs 600.00,#803
2026-01-12 13:33:10.233586,HT DC LIGHTS S10,1.0,Rs 180.00,#802
2026-01-12 13:33:10.233586,BLUE PATRI LIGHT FLOWER,1.0,Rs 130.00,#802
2026-01-12 13:33:10.233586,FLASH LED DC BULB 12W,1.0,Rs 150.00,#802
2026-01-12 13:22:01.842237,SONY TV REMOTE RM 869,1.0,Rs 200.00,#801
2026-01-12 13:15:03.748744,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#800
2026-01-12 13:06:34.626467,DINGLING HAIR CLIPPER RF-609,1.0,Rs 2800.00,#799
2026-01-12 13:03:47.957975,CHEERING SWING MOTOR 180W,1.0,Rs 2350.00,#798
2026-01-12 13:02:55.557135,HIGH POWER HEAD LIGHT,1.0,Rs 360.00,#797
2026-01-12 12:56:35.283640,LED REMOTE 015,1.0,Rs 180.00,#796
2026-01-12 12:29:43.614905,PARAMOUNT LED BULB E27 12W,1.0,Rs 130.00,#795
2026-01-12 12:10:36.619769,[REFUND] EASTERN STAR REMOTE,-1.0,Rs -450.00,REFUND #794
2026-01-12 12:10:22.058235,ECOSTAR REMOTE,1.0,Rs 400.00,#793
2026-01-12 12:01:24.022591,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#792
2026-01-12 11:53:54.935555,AONELEC RECHARGEABLE LIGHT AL 7120,1.0,Rs 3300.00,#791
2026-01-12 11:47:17.510359,EAGLE  VACUUM JUG 1.0L UK 488,1.0,Rs 2350.00,#790
2026-01-12 11:47:17.510359,PARAMOUNT LED BULB E27 12W,2.0,Rs 260.00,#790
2026-01-12 11:40:50.960754,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#789
2026-01-12 11:38:32.303284,CARE BABY L JUMBO 80,2.0,Rs 4460.00,#788
2026-01-12 11:38:32.303284,CARE BABY XXL JUMBO 60,2.0,Rs 4460.00,#788
2026-01-12 11:38:32.303284,CARE BABY M JUMBO 88,2.0,Rs 4460.00,#788
2026-01-12 11:37:45.467308,RECHARGABLE BULB FN-5819,2.0,Rs 1600.00,#787
2026-01-12 11:32:26.122407,AON LEC CHARGING LIGHT 7190,1.0,Rs 3200.00,#786
2026-01-12 11:32:26.122407,AONELEC RECHARGEABLE LIGHT AL5125,1.0,Rs 2400.00,#786
2026-01-11 21:42:03.196607,REMOTE 1078 020 021 & ALL,1.0,Rs 300.00,#785
2026-01-11 21:41:49.801579,[REFUND] ANDRIOD DEVICE REMOTE X96 MINI,-1.0,Rs -250.00,REFUND #784
2026-01-11 21:32:39.051700,BLUE PATRI CHAKOR LIGHT SMALL,1.0,Rs 160.00,#783
2026-01-11 21:19:33.228439,ANDRIOD DEVICE REMOTE X96 MINI,1.0,Rs 250.00,#782
2026-01-11 20:49:34.602927,RECEL VACCUM JUG 2.0L,1.0,Rs 2850.00,#781
2026-01-11 20:22:06.283292,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#780
2026-01-11 20:22:06.283292,CHURI  TO SHOO HOLDER,1.0,Rs 50.00,#780
2026-01-11 20:19:50.265594,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 650.00,#779
2026-01-11 20:19:31.678339,DALING TRIMMER DL-9218,1.0,Rs 1900.00,#778
2026-01-11 20:18:36.075475,YADO TRIMMER W301U,1.0,Rs 1250.00,#777
2026-01-11 20:15:25.418161,HUYAU TCCL & NOBEL LED & LCD,1.0,Rs 400.00,#776
2026-01-11 20:13:12.059432,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#775
2026-01-11 19:58:49.439237,HOME LIFE 20 CYLINDER REGULATOR H-74,2.0,Rs 740.00,#774
2026-01-11 19:58:49.439237,HK REGULATOR 1,2.0,Rs 420.00,#774
2026-01-11 19:58:49.439237,STAR LPG HIGH PRESSURE REGULATOR,1.0,Rs 310.00,#774
2026-01-11 19:46:43.628640,PARAMOUNT LED BULB 20W,1.0,Rs 250.00,#773
2026-01-11 19:42:39.862382,[REFUND] F9 ROD ORIGINAL,-1.0,Rs -950.00,REFUND #772
2026-01-11 19:37:42.984791,LED CHARGING BULB FAE-3920,25.0,Rs 14500.00,#771
2026-01-11 19:35:40.911257,F9 ROD ORIGINAL,1.0,Rs 850.00,#770
2026-01-11 19:35:24.779360,F9 ROD ORIGINAL,1.0,Rs 950.00,#769
2026-01-11 19:34:49.160947,LED REMOTE 015,1.0,Rs 180.00,#768
2026-01-11 19:34:02.309305,CARE BABY XXL ECONOMY 30,4.0,Rs 4800.00,#767
2026-01-11 19:34:02.309305,CARE BABY S ECONOMY 48,1.0,Rs 1200.00,#767
2026-01-11 19:34:02.309305,CARE BABY L ECONOMY 40,5.0,Rs 6000.00,#767
2026-01-11 19:34:02.309305,CARE BABY S MEGA 80,4.0,Rs 7040.00,#767
2026-01-11 19:34:02.309305,CARE BABY L MEGA 64,3.0,Rs 5280.00,#767
2026-01-11 19:34:02.309305,CARE BABY XL MEGA 58,4.0,Rs 7040.00,#767
2026-01-11 19:34:02.309305,CARE BABY L JUMBO 80,2.0,Rs 4460.00,#767
2026-01-11 19:34:02.309305,CARE BABY XL JUMBO 72,2.0,Rs 4460.00,#767
2026-01-11 19:02:49.687880,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#766
2026-01-11 19:02:41.619794,PANASONIC HAIR DRYER P-7860,1.0,Rs 3500.00,#765
2026-01-11 19:02:41.619794,SGOD CHARGING LIGHT JPN-290A,2.0,Rs 1400.00,#765
2026-01-11 19:02:41.619794,HUYAU REMOTE RM-191A-1,1.0,Rs 300.00,#765
2026-01-11 19:02:41.619794,AONELEC RECHARGEABLE LIGHT AL 7120,1.0,Rs 3300.00,#765
2026-01-11 18:37:48.585942,SD GOLD EMERGENCY BATTERY SD707,1.0,Rs 400.00,#764
2026-01-11 18:35:46.097765,LED REMOTE 015,1.0,Rs 150.00,#763
2026-01-11 18:30:50.501897,SOLAR PROTECTION LIGHT CK906A,1.0,Rs 1350.00,#762
2026-01-11 18:30:50.501897,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#762
2026-01-11 18:29:56.803267,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#761
2026-01-11 17:55:54.796420,PIN TO SHOO HOLDER,1.0,Rs 50.00,#760
2026-01-11 17:54:32.741627,BULB,1.0,Rs 700.00,#759
2026-01-11 17:40:42.257990,HOPES RECHARGABLE LIGHT H412,1.0,Rs 700.00,#758
2026-01-11 17:34:26.625318,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#757
2026-01-11 17:32:00.769575,HMA  MALE FEMALE MATTI 10A,1.0,Rs 200.00,#756
2026-01-11 17:27:55.170035,DC BLUE LIGHT BARRI,2.0,Rs 600.00,#755
2026-01-11 17:27:55.170035,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#755
2026-01-11 17:11:20.864685,HOPES RECHARGABLE LIGHT H412,1.0,Rs 700.00,#754
2026-01-11 17:10:56.141090,[REFUND] DIMGLING SHAVING MACHINE RF1861,-1.0,Rs -4300.00,REFUND #753
2026-01-11 17:10:38.432510,DIMGLING SHAVING MACHINE RF1861,1.0,Rs 4300.00,#752
2026-01-11 17:07:32.305154,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,10.0,Rs 6800.00,#751
2026-01-11 16:51:59.832153,TRAVELLING FOLDING KETTLE 600ML,1.0,Rs 1800.00,#750
2026-01-11 16:46:30.512064,Coba LED Flashlight With USB Charging,1.0,Rs 2750.00,#749
2026-01-11 16:32:04.146052,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#748
2026-01-11 16:18:18.815750,DALING TRIMMER DL-9218,1.0,Rs 1900.00,#747
2026-01-11 16:14:48.638426,UNIPEC BATTERY 4V0.8AH,2.0,Rs 360.00,#746
2026-01-11 16:14:22.638155,CARE BABY XL MEGA 58,1.0,Rs 1760.00,#745
2026-01-11 16:14:22.638155,CARE BABY NB ECONOMY 52,1.0,Rs 1200.00,#745
2026-01-11 16:11:10.542614,F9 ROD ORIGINAL,1.0,Rs 950.00,#744
2026-01-11 16:06:57.595689,[REFUND] F9 ROD ORIGINAL,-1.0,Rs -1000.00,REFUND #743
2026-01-11 16:06:21.774333,F9 ROD ORIGINAL,1.0,Rs 950.00,#742
2026-01-11 16:05:49.966453,F9 ROD ORIGINAL,1.0,Rs 1000.00,#741
2026-01-11 15:49:04.958166,GEEPASS CHARGER 1.5V TO 12V,1.0,Rs 250.00,#740
2026-01-11 15:39:11.005871,MULTI PLUG 3,1.0,Rs 90.00,#739
2026-01-11 15:16:14.013337,DALING TRIMMER DL-1767,1.0,Rs 1700.00,#738
2026-01-11 15:12:15.133298,SOGO BATTERY JPN-750 6V 4.5A,1.0,Rs 1300.00,#737
2026-01-11 15:09:03.424180,DUMY PRODUCTS 2,1.0,Rs 200.00,#736
2026-01-11 15:08:42.236753,DUMY PRODUCTS 2,1.0,Rs 200.00,#735
2026-01-11 15:07:11.118133,NATIONAL ELECTRIC KATTLE N.104,1.0,Rs 3300.00,#734
2026-01-11 15:05:02.048479,NATIONAL ELECTRIC KATTLE N.104,1.0,Rs 3300.00,#733
2026-01-11 14:16:28.125692,LED REMOTE 015,1.0,Rs 180.00,#732
2026-01-11 13:58:50.939929,DC BLUE LIGHT BARRI,2.0,Rs 600.00,#731
2026-01-11 13:53:58.176483,GT WATER ROD 1500W,1.0,Rs 450.00,#730
2026-01-11 13:52:51.866176,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#729
2026-01-11 13:50:57.468146,SONY TV REMOTE RM 869,1.0,Rs 120.00,#728
2026-01-11 13:35:20.765924,F9 ROD ORIGINAL,1.0,Rs 950.00,#727
2026-01-11 13:34:55.865989,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,1.0,Rs 750.00,#726
2026-01-11 13:29:58.972508,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 750.00,#725
2026-01-11 13:08:12.089566,REMINGTON HAIR DRYER 3001 2 IN 1,1.0,Rs 1900.00,#724
2026-01-11 13:08:12.089566,DALING TRIMMER DL-9218,1.0,Rs 1900.00,#724
2026-01-11 13:06:10.136927,GT DC BULB 18 W,1.0,Rs 240.00,#723
2026-01-11 12:54:21.834718,SD8670 FLASHLIGHT,1.0,Rs 200.00,#722
2026-01-11 12:44:40.056614,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#721
2026-01-11 12:38:34.121525,PANASONIC KATTLE 2.0L MJ-617,1.0,Rs 1800.00,#720
2026-01-11 12:25:57.720448,PANASONIC KATTLE 2.0L MJ-617,1.0,Rs 1900.00,#719
2026-01-11 12:20:42.343480,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#718
2026-01-11 12:16:52.027452,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 1000.00,#717
2026-01-11 11:38:55.109971,BED SWITCH 6A,2.0,Rs 100.00,#716
2026-01-11 11:27:09.178701,GT DC BULB 12W,3.0,Rs 450.00,#715
2026-01-11 11:27:09.178701,ASIM PENDET HOLDER,2.0,Rs 100.00,#715
2026-01-11 11:06:42.104861,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#714
2026-01-11 10:54:48.758622,F8 ROD ORIGINAL,1.0,Rs 700.00,#713
2026-01-11 10:41:55.878740,REMOTE 30 IN 1,1.0,Rs 200.00,#712
2026-01-11 10:30:30.763018,[REFUND] SONY 020 REMOTE,-1.0,Rs -300.00,REFUND #711
2026-01-11 10:26:11.051108,HEATER ROD SIMPLE,2.0,Rs 200.00,#710
2026-01-10 21:39:18.783775,CARE BABY NB ECONOMY 52,2.0,Rs 2400.00,#709
2026-01-10 21:39:18.783775,CARE BABY S JUMBO 96,2.0,Rs 4460.00,#709
2026-01-10 21:39:18.783775,CARE BABY L JUMBO 80,4.0,Rs 8920.00,#709
2026-01-10 21:39:18.783775,CARE BABY XL ECONOMY 35,3.0,Rs 3600.00,#709
2026-01-10 21:39:18.783775,CARE BABY XXL ECONOMY 30,3.0,Rs 3600.00,#709
2026-01-10 21:04:01.882983,[REFUND] CARE BABY L MEGA 64,-4.0,Rs -7000.00,REFUND #708
2026-01-10 21:00:03.493341,CARE BABY L MEGA 64,4.0,Rs 7000.00,#707
2026-01-10 20:26:05.566049,SONY 020 REMOTE,1.0,Rs 300.00,#706
2026-01-10 20:05:13.035232,BRIGHT BATTERY CHARGER 40A 12V,1.0,Rs 3200.00,#705
2026-01-10 19:57:44.340112,HIGH POWER HEAD LIGHT,1.0,Rs 400.00,#704
2026-01-10 19:53:39.402924,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#703
2026-01-10 19:47:04.685477,DALING TRIMMER DL-1756,1.0,Rs 2300.00,#700
2026-01-10 19:30:41.838524,REMOTE 30 IN 1,1.0,Rs 200.00,#699
2026-01-10 19:25:01.121601,ALLIED LOW PRESSURE REGULATOR DOUBLE KNOB,1.0,Rs 450.00,#698
2026-01-10 19:19:28.303092,SOXIN BATTERY SN 4V 4A,1.0,Rs 900.00,#697
2026-01-10 19:16:43.381535,CARE BABY L MEGA 64,1.0,Rs 1750.00,#696
2026-01-10 19:12:17.474265,DUMY PRODUCTS 2,2.0,Rs 300.00,#695
2026-01-10 19:12:17.474265,DUMY PRODUCT,5.0,Rs 10.00,#695
2026-01-10 19:08:59.013442,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#694
2026-01-10 19:06:44.050299,EYE POWER CHARGING LIGHT EP706,1.0,Rs 600.00,#693
2026-01-10 19:04:13.831398,AFCO TESTER ET 717,1.0,Rs 70.00,#692
2026-01-10 18:54:34.306270,[REFUND] F8 ROD PAKISTANI,-1.0,Rs -450.00,REFUND #689
2026-01-10 18:54:13.649569,[REFUND] F8 ROD ORIGINAL,-1.0,Rs -700.00,REFUND #686
2026-01-10 18:53:33.105770,GT WATER ROD 1200W,1.0,Rs 400.00,#685
2026-01-10 18:53:12.302617,F8 ROD PAKISTANI,1.0,Rs 450.00,#683
2026-01-10 18:52:44.855894,No Items,-,Rs 250.00,#TEST_20260110_001
2026-01-10 18:51:34.327087,F8 ROD ORIGINAL,1.0,Rs 700.00,#681
2026-01-10 18:51:12.667933,F8 ROD ORIGINAL,1.0,Rs 700.00,#680
2026-01-10 18:48:09.074158,F8 ROD ORIGINAL,1.0,Rs 700.00,#679
2026-01-10 18:39:50.482285,DUMY PRODUCTS 2,15.0,Rs 2250.00,#678
2026-01-10 18:39:50.482285,DUMY PRODUCT,12.0,Rs 24.00,#678
2026-01-10 18:32:54.478836,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#677
2026-01-10 18:23:35.176808,DUMY PRODUCTS 2,1.0,Rs 150.00,#676
2026-01-10 18:23:35.176808,dsa,1.0,Rs 333.00,#676
2026-01-10 18:20:23.551464,F8 ROD ORIGINAL,1.0,Rs 700.00,#675
2026-01-10 18:00:35.388902,F8 ROD ORIGINAL,1.0,Rs 700.00,#674
2026-01-10 18:00:11.700631,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#673
